UWI,START_DATE,OIL,GAS,WATER
DS652,2018-03-01,7271,13979,5585
RK279,2018-03-01,0,0,0
AB436,2018-03-01,49420,29343,0
TF614,2018-03-01,33363,18048,0
AB590,2018-03-01,37518,38965,2285
BR223,2018-03-01,0,0,0
TR107,2018-03-01,0,0,0
CC643,2018-03-01,22980,25888,29744
TR197,2018-03-01,29867,26907,3583
YP493,2018-03-01,6039,5292,29
ON820,2018-03-01,21313,28834,22571
CC849,2018-03-01,12781,22845,34987
TR235,2018-03-01,36772,34344,4070
ON788,2018-03-01,42849,26669,677
BR497,2018-03-01,32629,18801,241
TF178,2018-03-01,26239,20693,33
TR235,2018-03-01,35246,38634,6462
AB257,2018-03-01,6017,7011,13485
DS582,2018-03-01,19952,30764,23135
TR455,2018-03-01,18007,14058,121
YP183,2018-03-01,24238,21443,0
AB559,2018-03-01,25663,44258,12577
TR543,2018-03-01,42246,31339,414
AB141,2018-03-01,11835,9787,0
DS775,2018-03-01,33989,29585,0
RK794,2018-03-01,22858,21658,28646
ON180,2018-03-01,23466,16334,0
RK539,2018-03-01,44582,26169,4568
TF695,2018-03-01,24892,18985,363
TR336,2018-03-01,24704,22562,3888
YP768,2018-03-01,16065,13065,813
BR817,2018-03-01,47280,34968,1304
AB540,2018-03-01,0,0,0
BR763,2018-03-01,0,0,0
ON575,2018-03-01,44158,24562,0
CC398,2018-03-01,21438,17461,22608
TF261,2018-03-01,42262,22988,32
RK128,2018-03-01,17163,30253,31230
AB427,2018-03-01,35170,23055,0
DS150,2018-03-01,32868,20532,3229
AB344,2018-03-01,0,0,0
YP373,2018-03-01,27908,26775,0
BR392,2018-03-01,33430,27830,4979
ON506,2018-03-01,0,0,0
TF664,2018-03-01,33963,27677,3999
BR772,2018-03-01,34770,31489,0
BR433,2018-03-01,31137,28400,1582
AB295,2018-03-01,43854,22105,1537
ON788,2018-03-01,0,0,0
AB517,2018-03-01,0,0,0
ON727,2018-03-01,6153,6884,8960
AB320,2018-03-01,33397,37810,1374
YP203,2018-03-01,43761,34583,8670
CC766,2018-03-01,16601,15390,25900
RK578,2018-03-01,35982,29929,0
AB856,2018-03-01,36303,21036,10476
BR264,2018-03-01,0,0,0
ON120,2018-03-01,41120,34811,1217
RK157,2018-03-01,28838,18086,46
AB365,2018-03-01,61087,47624,12628
CC462,2018-03-01,0,0,0
YP737,2018-03-01,19937,13290,4552
CC142,2018-03-01,43357,36376,1048
ON663,2018-03-01,30007,30755,1079
DS292,2018-04-01,29862,27642,1430
TR811,2018-04-01,12679,10530,8223
RK301,2018-04-01,0,0,0
ON236,2018-04-01,1344,1411,1513
YP260,2018-04-01,39704,32489,386
AB388,2018-04-01,25534,26852,25879
AB402,2018-04-01,18131,13725,898
ON384,2018-04-01,27703,29588,0
TF149,2018-04-01,18545,14248,700
YP355,2018-04-01,6379,3989,595
TF262,2018-04-01,49355,32877,509
CC479,2018-04-01,0,0,0
RK302,2018-04-01,27936,30945,3326
AB421,2018-04-01,34255,35468,0
TR729,2018-04-01,0,0,0
BR606,2018-04-01,44766,24521,1131
TF267,2018-04-01,36525,33972,1305
DS884,2018-04-01,34953,37617,0
RK128,2018-04-01,34610,35051,38031
AB879,2018-04-01,9349,10805,0
ON829,2018-04-01,0,0,0
ON180,2018-04-01,32205,26888,2
TR516,2018-04-01,36271,30350,0
TF533,2018-04-01,30296,24426,36123
AB759,2018-04-01,16606,23874,41248
YP630,2018-04-01,30776,21751,2
DS684,2018-04-01,0,0,0
TF140,2018-04-01,34175,21772,1403
DS887,2018-04-01,32651,23993,139
BR440,2018-04-01,19873,23374,1326
YP718,2018-04-01,33308,31866,4522
YP471,2018-04-01,38920,19351,0
AB540,2018-04-01,0,0,0
ON788,2018-04-01,0,0,0
TR131,2018-04-01,37981,27347,486
ON316,2018-04-01,34480,24991,7208
ON804,2018-04-01,0,0,0
TR808,2018-04-01,33295,18730,226
ON804,2018-04-01,0,0,0
TF177,2018-04-01,14868,9514,4480
ON571,2018-04-01,31249,33596,138
ON848,2018-04-01,51153,31790,4719
TR444,2018-04-01,41537,43970,14577
TR400,2018-04-01,49125,55834,15279
YP412,2018-04-01,14233,6698,898
BR430,2018-04-01,0,0,0
TR274,2018-04-01,26416,20776,15
BR832,2018-04-01,7815,3564,1324
CC669,2018-04-01,33652,37358,13778
BR763,2018-04-01,0,0,0
YP549,2018-04-01,33415,37783,1103
TR729,2018-04-01,6777,4986,2761
RK864,2018-04-01,37534,32927,0
TR129,2018-04-01,31513,28183,2131
DS546,2018-04-01,43500,30794,1241
RK747,2018-04-01,0,0,0
DS441,2018-04-01,0,0,0
TF445,2018-04-01,16143,24521,15222
RK301,2018-04-01,2187,1604,173
DS234,2018-04-01,0,0,0
TR758,2018-04-01,35294,25252,27923
AB320,2018-04-01,35266,35139,2020
ON469,2018-04-01,45896,59347,19095
DS582,2018-04-01,32657,26921,25222
DS773,2018-04-01,17132,17220,1676
DS441,2018-04-01,0,0,0
TR753,2018-04-01,36992,35173,4590
TR235,2018-04-01,38442,46987,3593
TR543,2018-04-01,34871,22657,167
RK318,2018-04-01,0,0,0
RK104,2018-04-01,32557,30612,1581
RK157,2018-04-01,36157,32052,9
TR658,2018-04-01,36324,32065,2399
TF850,2018-04-01,23977,16383,195
TR762,2018-04-01,28148,32325,30842
TR235,2018-04-01,34869,42490,4309
YP493,2018-04-01,28523,30371,110
CC592,2018-04-01,39258,26881,735
CC565,2018-04-01,28111,19443,10637
DS639,2018-04-01,23600,19993,3149
CC464,2018-04-01,12393,14309,27288
RK256,2018-04-01,64543,41509,0
RK596,2018-04-01,25001,17365,6641
CC891,2018-04-01,19831,32851,25445
AB365,2018-04-01,20337,20716,4639
CC142,2018-04-01,37804,38435,806
AB752,2018-04-01,36703,31934,3726
TR791,2018-04-01,0,0,0
TF267,2018-04-01,0,0,0
AB406,2018-04-01,32947,20477,6406
ON442,2018-04-01,7296,13932,3292
ON506,2018-04-01,17141,17098,1955
AB661,2018-04-01,20369,19663,34672
DS378,2018-04-01,21693,21431,1246
TF770,2018-04-01,29548,30813,461
YP737,2018-04-01,14799,10347,2689
YP183,2018-04-01,36794,25022,0
YP203,2018-04-01,61261,49697,9590
AB257,2018-04-01,24609,18876,31988
RK450,2018-04-01,0,0,0
TF277,2018-04-01,41722,24903,4745
BR254,2018-04-01,35507,24218,0
BR704,2018-04-01,0,0,0
AB348,2018-04-01,32418,19352,1532
YP174,2018-04-01,35354,27571,0
TR880,2018-04-01,33705,30035,0
YP468,2018-04-01,35078,20739,4742
DS150,2018-04-01,31403,23506,2905
RK279,2018-04-01,28961,40506,8186
DS620,2018-04-01,41846,27363,120
ON148,2018-04-01,36810,29686,3961
ON333,2018-04-01,0,0,0
ON829,2018-04-01,0,0,0
BR139,2018-04-01,15456,7441,1672
RK453,2018-04-01,26969,19417,3134
ON120,2018-04-01,41792,37826,1385
CC398,2018-04-01,27728,24787,27784
BR430,2018-04-01,37143,22783,1645
BR151,2018-04-01,0,0,0
ON463,2018-04-01,0,0,0
AB295,2018-04-01,59916,31334,2078
AB460,2018-04-01,31884,29472,0
DS684,2018-04-01,45350,28192,76
CC482,2018-04-01,42931,42500,25128
YP166,2018-04-01,0,0,0
TR197,2018-04-01,29610,31069,3884
YP373,2018-04-01,39504,37385,1848
RK514,2018-04-01,0,0,0
YP170,2018-04-01,24253,26217,29
RK578,2018-04-01,30961,36871,0
YP166,2018-04-01,14701,9043,2795
ON506,2018-04-01,0,0,0
BR836,2018-04-01,19453,11734,0
RK361,2018-04-01,15161,21615,26245
RK104,2018-04-01,19938,18131,97
TF642,2018-04-01,40400,42819,23778
TR694,2018-04-01,41575,31918,0
ON820,2018-04-01,34744,36872,26235
AB590,2018-04-01,39797,41323,1496
RK450,2018-04-01,0,0,0
RK375,2018-04-01,35581,24212,3163
YP655,2018-04-01,13790,12887,3313
AB560,2018-04-01,24206,22037,1037
ON425,2018-04-01,35930,28870,21
RK854,2018-04-01,12855,19839,28013
TR418,2018-04-01,0,0,0
BR392,2018-04-01,59829,48856,6512
DS641,2018-04-01,41896,31058,28
ON463,2018-04-01,32231,27961,2087
AB513,2018-04-01,41716,18804,35441
AB590,2018-04-01,10219,15440,0
ON798,2018-04-01,34426,43124,17824
DS525,2018-04-01,26286,27591,2921
BR223,2018-04-01,0,0,0
YP467,2018-04-01,0,0,0
TR584,2018-04-01,41042,24654,3
ON176,2018-04-01,38588,41899,364
YP109,2018-04-01,28636,24990,289
TR701,2018-04-01,25422,24083,29533
TF695,2018-04-01,44331,31880,314
CC865,2018-04-01,30432,17573,27913
DS367,2018-04-01,44216,27418,0
TF740,2018-04-01,0,0,0
RK738,2018-04-01,22384,20131,6410
DS428,2018-04-01,34052,22003,3057
TR387,2018-04-01,19368,16042,1828
BR835,2018-04-01,22547,25420,313
RK103,2018-04-01,36305,31805,0
TF614,2018-04-01,35534,27936,0
BR297,2018-04-01,31685,38484,0
TR512,2018-04-01,45088,28931,90
RK794,2018-04-01,29260,31586,42591
DS161,2018-04-01,32252,25457,0
BR477,2018-04-01,39241,34748,1696
DS773,2018-04-01,23100,16254,2310
CC653,2018-04-01,0,0,0
TF407,2018-04-01,42608,37784,1634
TF664,2018-04-01,43781,31481,3461
YP220,2018-04-01,36894,36310,26803
AB517,2018-04-01,0,0,0
RK593,2018-04-01,43590,34101,25
CC142,2018-04-01,33213,30054,798
RK789,2018-04-01,24875,24714,4639
CC310,2018-04-01,15989,16483,6623
CC872,2018-04-01,6142,5162,68
ON602,2018-04-01,43327,32152,2747
DS652,2018-04-01,38310,57955,18060
TF696,2018-04-01,20943,26146,25855
TF149,2018-04-01,42660,33220,0
YP229,2018-04-01,22076,22180,5924
TF454,2018-04-01,39453,27508,666
TF178,2018-04-01,29561,16412,0
ON575,2018-04-01,48552,34336,0
CC374,2018-04-01,24775,18705,9485
AB385,2018-04-01,57950,41462,4098
TR665,2018-04-01,45803,26912,7144
RK539,2018-04-01,44911,32005,3451
ON663,2018-04-01,31444,31009,1209
AB540,2018-04-01,0,0,0
TF445,2018-04-01,12037,7690,3351
BR433,2018-04-01,36861,20080,1600
TF846,2018-04-01,26838,21390,8451
BR264,2018-04-01,0,0,0
TF339,2018-04-01,12799,12176,2046
TF585,2018-04-01,34103,22081,250
YP490,2018-04-01,40588,39177,41
ON120,2018-04-01,34584,24957,0
ON397,2018-04-01,53113,35725,15799
CC627,2018-04-01,34019,25234,11048
DS347,2018-04-01,40609,27108,43
BR817,2018-04-01,35682,27656,1709
BR554,2018-04-01,0,0,0
ON727,2018-04-01,17367,28936,25127
CC565,2018-04-01,15658,13968,824
DS780,2018-04-01,27503,21368,0
DS496,2018-04-01,28904,50374,10678
DS558,2018-04-01,0,0,0
CC649,2018-04-01,0,0,0
YP647,2018-04-01,21844,18600,5649
TR129,2018-04-01,31479,32490,500
DS377,2018-04-01,34896,27176,17972
TF143,2018-04-01,40008,30066,15591
AB323,2018-04-01,36260,25164,1870
CC435,2018-04-01,36797,26176,1610
TF566,2018-04-01,38186,33679,21414
AB856,2018-04-01,38365,26358,7483
TR336,2018-04-01,30259,31470,2981
BR159,2018-04-01,30175,22094,23157
AB141,2018-04-01,41122,28969,0
CC649,2018-04-01,0,0,0
TR662,2018-04-01,30702,26857,2629
BR164,2018-04-01,49017,39963,16399
ON674,2018-04-01,44457,21949,365
CC643,2018-04-01,33062,38915,32445
AB559,2018-04-01,25758,45949,16135
RK350,2018-04-01,35542,24042,0
CC154,2018-04-01,32898,36628,32655
ON663,2018-04-01,0,0,0
DS689,2018-04-01,29697,21724,35423
AB427,2018-04-01,36478,28496,6
DS287,2018-04-01,41890,26285,4756
ON198,2018-04-01,25571,19305,977
TF277,2018-04-01,29575,25035,981
YP768,2018-04-01,20794,15439,593
AB141,2018-04-01,19142,11220,0
BR772,2018-04-01,41974,28901,0
CC849,2018-04-01,23996,32988,35220
TR117,2018-04-01,33501,26070,198
DS739,2018-04-01,32187,28035,110
TF381,2018-04-01,6924,4772,596
TF770,2018-04-01,0,0,0
DS105,2018-04-01,17542,14716,7282
TR393,2018-04-01,33217,33674,348
YP570,2018-04-01,33858,53966,33839
TR376,2018-04-01,32824,25252,0
ON848,2018-04-01,0,0,0
TF767,2018-04-01,18467,18101,1215
TF138,2018-04-01,40387,41816,339
ON765,2018-04-01,35967,18360,1513
TR843,2018-04-01,0,0,0
TR707,2018-04-01,40510,30994,94
AB824,2018-04-01,0,0,0
YP673,2018-04-01,31970,30707,0
BR763,2018-04-01,36600,47033,8157
YP549,2018-04-01,23279,22391,268
DS186,2018-04-01,22467,19880,6690
ON519,2018-04-01,39272,30901,0
YP552,2018-04-01,34382,30692,313
DS263,2018-04-01,29382,39179,37287
YP714,2018-04-01,25046,23675,0
RK113,2018-04-01,24808,44097,10869
TR617,2018-04-01,35036,25587,0
CC627,2018-04-01,29419,17853,5627
RK153,2018-04-01,33220,22504,42
CC252,2018-04-01,27138,28415,26245
TR476,2018-04-01,40464,28849,17
RK302,2018-04-01,56437,38220,406
ON788,2018-04-01,41073,28702,373
DS730,2018-04-01,32937,15492,0
AB499,2018-04-01,25187,18985,5
AB735,2018-04-01,42664,32720,2675
ON574,2018-04-01,33845,40293,0
TR488,2018-04-01,34604,31032,0
TR707,2018-04-01,39952,23565,9
DS780,2018-04-01,39678,28267,0
CC636,2018-04-01,38562,42688,21857
TR455,2018-04-01,30290,18414,139
TF410,2018-04-01,0,0,0
RK134,2018-04-01,11786,7940,0
AB517,2018-04-01,0,0,0
RK171,2018-04-01,37699,32734,4944
ON700,2018-04-01,43785,23724,73
ON563,2018-04-01,0,0,0
YP534,2018-04-01,10881,20073,25043
CC462,2018-04-01,0,0,0
DS531,2018-04-01,60793,27092,0
ON333,2018-04-01,0,0,0
AB363,2018-04-01,43849,23250,0
YP526,2018-04-01,37986,33953,131
AB344,2018-04-01,0,0,0
TF611,2018-04-01,42280,21747,13118
AB436,2018-04-01,43791,35698,0
TF509,2018-04-01,29216,28875,1883
TR855,2018-04-01,36819,37075,21986
ON266,2018-04-01,42865,29201,5
BR317,2018-04-01,30012,31553,513
AB295,2018-04-01,15549,8229,1223
TR507,2018-04-01,25792,27574,36306
CC462,2018-04-01,0,0,0
DS720,2018-04-01,47556,32737,15975
TR548,2018-04-01,14007,10804,2827
ON308,2018-04-01,0,0,0
TR331,2018-04-01,21756,17612,403
DS201,2018-04-01,33962,19515,250
TF261,2018-04-01,35990,33474,14
BR264,2018-04-01,0,0,0
AB424,2018-04-01,17759,18542,4133
BR497,2018-04-01,27640,15609,382
AB625,2018-04-01,41484,37181,7637
CC766,2018-04-01,28597,25802,24386
ON417,2018-04-01,16183,13673,6568
ON893,2018-04-01,28276,49324,29285
YP655,2018-04-01,0,0,0
DS775,2018-04-01,30634,26630,0
TF740,2018-04-01,45235,27734,0
YP805,2018-04-01,45354,43406,102
YP203,2018-04-01,62952,55013,9392
YP768,2018-05-01,18820,13199,709
TF445,2018-05-01,12390,24592,14067
ON788,2018-05-01,0,0,0
TF410,2018-05-01,0,0,0
ON848,2018-05-01,0,0,0
TR476,2018-05-01,34880,29209,167
YP109,2018-05-01,27886,17797,0
RK350,2018-05-01,49060,43137,0
CC643,2018-05-01,35424,32182,41863
TR418,2018-05-01,0,0,0
BR704,2018-05-01,0,0,0
ON519,2018-05-01,31552,34759,0
CC649,2018-05-01,0,0,0
TR729,2018-05-01,1192,936,689
TR376,2018-05-01,43272,34878,66
RK738,2018-05-01,24434,17504,9526
ON266,2018-05-01,32755,22563,4
AB759,2018-05-01,16866,24420,46677
AB824,2018-05-01,8955,7096,669
TF585,2018-05-01,30995,27421,453
TF177,2018-05-01,17374,8585,7758
AB540,2018-05-01,0,0,0
BR433,2018-05-01,16872,11698,872
DS105,2018-05-01,19962,19239,9745
RK794,2018-05-01,24183,24658,37605
YP220,2018-05-01,31838,32474,23359
TF261,2018-05-01,17606,16817,0
DS773,2018-05-01,15648,12878,1300
AB540,2018-05-01,0,0,0
RK450,2018-05-01,0,0,0
TF642,2018-05-01,57167,59557,33710
DS186,2018-05-01,28121,20676,7426
CC464,2018-05-01,17080,21209,36795
YP718,2018-05-01,37030,52614,8936
TF770,2018-05-01,0,0,0
RK279,2018-05-01,34100,43733,10088
DS377,2018-05-01,45384,31434,27123
DS773,2018-05-01,22166,18364,2545
AB365,2018-05-01,0,0,0
YP552,2018-05-01,34216,33466,538
CC627,2018-05-01,46776,38122,13236
CC592,2018-05-01,28421,27686,1517
TF445,2018-05-01,12575,8564,4049
TF267,2018-05-01,0,0,0
CC865,2018-05-01,32879,25438,31058
DS689,2018-05-01,23188,16136,31649
AB590,2018-05-01,14927,15324,0
RK104,2018-05-01,48090,29229,2392
YP647,2018-05-01,23016,67791,2203
YP166,2018-05-01,0,0,0
TR548,2018-05-01,11797,9634,4031
YP673,2018-05-01,44760,35374,0
TF407,2018-05-01,37416,30665,1899
TR617,2018-05-01,34094,25826,0
TR665,2018-05-01,19539,15219,3986
TR694,2018-05-01,48927,50928,0
TF846,2018-05-01,27947,20212,7490
ON829,2018-05-01,0,0,0
ON333,2018-05-01,0,0,0
TF740,2018-05-01,39548,26454,0
DS161,2018-05-01,20829,16377,0
DS378,2018-05-01,26009,21149,1235
TR131,2018-05-01,35176,26665,237
DS441,2018-05-01,0,0,0
YP714,2018-05-01,32707,26186,0
TF770,2018-05-01,36366,31123,585
TR808,2018-05-01,40190,23153,275
TF566,2018-05-01,40268,37541,21449
TR753,2018-05-01,23653,15941,3443
AB406,2018-05-01,42321,27551,10559
TF149,2018-05-01,31758,21195,0
TR701,2018-05-01,22891,27265,35561
ON148,2018-05-01,44905,44208,4460
TF767,2018-05-01,15582,12355,815
YP229,2018-05-01,25633,20612,5315
BR763,2018-05-01,0,0,0
BR317,2018-05-01,41482,24779,627
ON316,2018-05-01,20918,12864,6788
DS730,2018-05-01,44523,19978,0
CC649,2018-05-01,0,0,0
TF138,2018-05-01,52381,36150,485
ON417,2018-05-01,16583,17348,11942
ON198,2018-05-01,27297,16884,1781
ON397,2018-05-01,43948,36181,17299
ON765,2018-05-01,33340,25832,1603
AB513,2018-05-01,35301,16383,40946
YP412,2018-05-01,14628,8236,1421
CC565,2018-05-01,12920,10906,836
RK301,2018-05-01,0,0,0
YP166,2018-05-01,19334,15902,6011
RK301,2018-05-01,0,0,0
TR129,2018-05-01,40280,28916,353
DS652,2018-05-01,25720,41468,23791
CC310,2018-05-01,24810,16496,10266
ON727,2018-05-01,21169,30317,21645
DS531,2018-05-01,79399,33534,0
ON848,2018-05-01,57953,33723,8361
AB752,2018-05-01,32090,38377,4266
CC398,2018-05-01,35829,20266,39853
ON820,2018-05-01,44585,54718,23472
DS292,2018-05-01,27050,22116,1366
ON663,2018-05-01,0,0,0
TR516,2018-05-01,30181,31342,82
BR164,2018-05-01,79599,64085,19381
YP183,2018-05-01,37912,30357,0
YP174,2018-05-01,32330,35645,0
AB421,2018-05-01,45768,35715,0
TR488,2018-05-01,49919,29101,0
YP630,2018-05-01,19844,14834,3
YP468,2018-05-01,34512,24150,6714
CC627,2018-05-01,27452,19282,4858
TF740,2018-05-01,0,0,0
TR129,2018-05-01,38126,25147,539
AB517,2018-05-01,0,0,0
ON308,2018-05-01,0,0,0
TR331,2018-05-01,17779,19373,484
DS582,2018-05-01,19189,17460,20002
DS884,2018-05-01,45712,30362,0
TR707,2018-05-01,27336,37468,1
DS150,2018-05-01,25946,26344,2924
YP471,2018-05-01,32840,23470,0
TR791,2018-05-01,0,0,0
AB388,2018-05-01,36825,40389,38547
AB427,2018-05-01,25065,18767,3
ON893,2018-05-01,42142,44714,31143
DS347,2018-05-01,37452,26403,62
ON120,2018-05-01,36512,28780,1775
DS720,2018-05-01,44262,44417,19150
DS684,2018-05-01,26216,24489,33
BR763,2018-05-01,36715,44561,6948
YP373,2018-05-01,33141,29867,62
BR440,2018-05-01,48364,42403,1507
RK854,2018-05-01,14831,19160,32126
ON236,2018-05-01,4827,4318,5816
BR430,2018-05-01,36823,28305,2047
ON425,2018-05-01,35609,21924,0
CC891,2018-05-01,21058,32744,27969
CC565,2018-05-01,33444,19733,8684
TR662,2018-05-01,30889,31196,2692
DS428,2018-05-01,31752,19877,2168
BR297,2018-05-01,34240,28610,0
DS620,2018-05-01,31222,30746,160
AB320,2018-05-01,40089,40686,3350
TR584,2018-05-01,16434,10633,0
YP549,2018-05-01,9066,13563,403
AB735,2018-05-01,19671,26944,1765
TR762,2018-05-01,46495,40969,37313
AB295,2018-05-01,57719,39496,2369
YP170,2018-05-01,33676,19615,2
TR855,2018-05-01,39022,38216,25215
AB323,2018-05-01,38902,25431,1993
ON798,2018-05-01,39353,59195,26481
AB559,2018-05-01,22269,42104,15534
TF454,2018-05-01,33276,25541,1076
ON333,2018-05-01,0,0,0
AB856,2018-05-01,32693,28757,11812
BR477,2018-05-01,35590,34411,2962
RK302,2018-05-01,53033,50497,1112
RK153,2018-05-01,21611,19842,326
AB517,2018-05-01,0,0,0
AB456,2018-05-01,28529,21992,0
YP549,2018-05-01,9821,11432,101
AB661,2018-05-01,16633,18381,46407
DS780,2018-05-01,38584,37020,0
BR772,2018-05-01,34823,28610,0
DS201,2018-05-01,42868,29887,291
ON788,2018-05-01,27741,29897,17
BR223,2018-05-01,0,0,0
YP493,2018-05-01,24898,12317,39
TR455,2018-05-01,31260,22168,219
ON506,2018-05-01,0,0,0
TR811,2018-05-01,2908,3295,2153
ON176,2018-05-01,24994,27484,1711
TR387,2018-05-01,20081,19282,2564
TR512,2018-05-01,28448,28591,276
ON602,2018-05-01,49180,33099,3224
RK318,2018-05-01,0,0,0
AB560,2018-05-01,33167,23944,1363
TF262,2018-05-01,31919,25276,674
TF339,2018-05-01,0,0,0
CC479,2018-05-01,0,0,0
BR254,2018-05-01,29932,28933,179
TF381,2018-05-01,27924,35647,8455
CC462,2018-05-01,0,0,0
AB344,2018-05-01,0,0,0
YP490,2018-05-01,38983,38467,34
ON700,2018-05-01,24249,19017,164
AB141,2018-05-01,17933,14228,0
DS367,2018-05-01,42869,29362,16
RK134,2018-05-01,23261,26664,0
TR729,2018-05-01,0,0,0
ON575,2018-05-01,53453,36059,343
TR393,2018-05-01,31513,27522,286
YP737,2018-05-01,0,0,0
BR836,2018-05-01,19232,15890,0
AB385,2018-05-01,65839,61223,6431
BR554,2018-05-01,0,0,0
AB295,2018-05-01,17305,7565,1433
TF178,2018-05-01,29253,24558,136
YP203,2018-05-01,52244,57443,13306
BR817,2018-05-01,39140,35376,2630
DS780,2018-05-01,21986,13775,0
TF696,2018-05-01,28898,42762,23415
YP655,2018-05-01,0,0,0
AB402,2018-05-01,19410,13737,773
ON563,2018-05-01,0,0,0
AB879,2018-05-01,10896,10886,0
RK256,2018-05-01,60145,68277,0
ON574,2018-05-01,29388,36671,0
RK113,2018-05-01,11689,11474,3649
YP260,2018-05-01,32456,27362,1401
DS558,2018-05-01,0,0,0
YP355,2018-05-01,0,0,0
TF850,2018-05-01,34237,21657,0
DS263,2018-05-01,33543,51633,39641
TR507,2018-05-01,17275,17587,29259
ON180,2018-05-01,45275,25013,97
BR606,2018-05-01,33601,31045,277
TR235,2018-05-01,59712,43025,5616
RK578,2018-05-01,48178,52831,0
RK539,2018-05-01,51755,36204,6411
BR139,2018-05-01,15789,6693,1858
AB424,2018-05-01,29199,43410,13321
DS525,2018-05-01,47420,43724,7402
ON469,2018-05-01,54930,42872,22578
YP655,2018-05-01,1394,1340,398
BR159,2018-05-01,47788,35143,42670
TF664,2018-05-01,39385,33648,5217
TF614,2018-05-01,25956,19643,0
TF533,2018-05-01,30603,34854,36315
BR497,2018-05-01,32533,25029,306
ON463,2018-05-01,34242,25856,3360
CC374,2018-05-01,28607,22828,10150
DS684,2018-05-01,0,0,0
TF143,2018-05-01,47461,38498,13644
RK375,2018-05-01,18420,9666,1239
BR392,2018-05-01,67296,51389,10170
TF149,2018-05-01,23375,17067,122
CC142,2018-05-01,34673,24446,995
TR658,2018-05-01,48976,32257,4000
RK104,2018-05-01,20555,15777,130
BR264,2018-05-01,0,0,0
CC435,2018-05-01,48187,39729,5116
TF277,2018-05-01,29031,18838,787
RK514,2018-05-01,0,0,0
TR274,2018-05-01,19504,11553,74
TR880,2018-05-01,18899,21496,0
DS546,2018-05-01,35717,35515,1557
BR273,2018-05-01,16255,14254,2817
DS775,2018-05-01,42693,29425,0
CC154,2018-05-01,25339,41364,32614
RK789,2018-05-01,35253,26148,6254
RK128,2018-05-01,34131,38714,35935
CC482,2018-05-01,46925,48115,29887
ON674,2018-05-01,19839,11224,93
DS739,2018-05-01,35549,24065,160
RK747,2018-05-01,0,0,0
DS287,2018-05-01,46670,26803,6523
CC669,2018-05-01,31436,29320,13025
TR843,2018-05-01,0,0,0
CC653,2018-05-01,0,0,0
CC872,2018-05-01,36432,30397,364
YP534,2018-05-01,18928,34804,50385
TF277,2018-05-01,23113,15470,4531
RK453,2018-05-01,30991,18964,4469
TF611,2018-05-01,4578,2773,1666
CC766,2018-05-01,33327,31257,32426
DS496,2018-05-01,34121,42244,9232
AB436,2018-05-01,49490,39348,0
